SMA5,EMA5,SMA10,EMA10,SMA50,EMA50,SMA100,EMA100,Close
1.0480002,1.0437793078,1.0522858,1.0460668883,1.06115714,1.0990691869,1.25370711,1.2161783198,1.036429
1.037143,1.0332338719,1.0462144,1.0398989086,1.06072858,1.0956603168,1.2471714,1.2121380165,1.012143
1.0314288,1.0292989146,1.0442144,1.0365407434,1.05944288,1.0927492848,1.24028569,1.2083616003,1.021429
1.0215716,1.0202469431,1.0382144,1.0302866082,1.05897146,1.0891960972,1.23201426,1.2042780637,1.002143
1.011143,1.0080216287,1.0305001,1.0217928613,1.05815716,1.0850539365,1.22379283,1.1999076268,0.983571
0.9992858,0.9977287525,1.023643,1.0136747047,1.05624288,1.0808221351,1.21555712,1.195496446,0.977143
0.991,0.988723835,1.0140715,1.0058636675,1.0536143,1.076504169,1.20739997,1.1910453085,0.970714
0.9882856,0.9951015567,1.0098572,1.0062260916,1.05197144,1.0738121231,1.19980711,1.1874178172,1.007857
0.9951428,1.0088773711,1.0083572,1.0117175295,1.05155716,1.0723461183,1.19341426,1.1844279397,1.036429
1.0094286,1.0242515807,1.0102858,1.0195870696,1.0520143,1.0716658784,1.18659283,1.1818650102,1.055
1.0305714,1.0437867205,1.0149286,1.0310906933,1.05368572,1.0721047459,1.17943569,1.1799044555,1.082857
1.0444286,1.0425244803,1.0177143,1.0327105672,1.05342858,1.0708457363,1.17258569,1.1771340703,1.04
1.0444286,1.0309686536,1.0163571,1.0281917368,1.0521143,1.0683755897,1.16553569,1.1737820491,1.007857
1.042,1.0287411024,1.0185714,1.0274816029,1.05074288,1.0666465862,1.15864998,1.1708217313,1.024286
1.039,1.0324940682,1.0242143,1.0297576751,1.0501143,1.065601622,1.15176427,1.1682312019,1.04
1.0324286,1.0383293788,1.0315,1.0334380978,1.04970002,1.0649897937,1.14562141,1.16588999,1.05
1.037,1.0465052526,1.0407143,1.0387869891,1.0501143,1.0649061548,1.13988569,1.1638497328,1.062857
1.0452858,1.0474321684,1.0448572,1.0406959002,1.0494286,1.0642935997,1.13410712,1.161581144,1.049286
1.0607144,1.0654311122,1.0513572,1.051738282,1.04915718,1.0657498899,1.12889284,1.1603900124,1.101429
1.0757144,1.0819540748,1.0573572,1.0632404125,1.04887146,1.0676812667,1.12421427,1.1594912003,1.115
1.0862858,1.0889217166,1.0593572,1.0704434284,1.04810002,1.0690607073,1.11995713,1.158369731,1.102857
1.1020002,1.1064241444,1.0695001,1.083349896,1.04820002,1.0718986795,1.11602856,1.158034271,1.141429
1.1217144,1.1202350962,1.0835001,1.0950784603,1.04812858,1.0748774372,1.11289284,1.1578327409,1.147857
1.1351428,1.1363470642,1.0979286,1.1084407403,1.04868572,1.0785516946,1.11022855,1.1580453797,1.168571
1.1534286,1.1597077094,1.1145715,1.1262567875,1.05034288,1.0835664909,1.1083357,1.1590034712,1.206429
1.1742858,1.175519473,1.1302858,1.1409633716,1.05230002,1.0884126285,1.10604999,1.1599567292,1.207143
1.192,1.1936796486,1.1470001,1.1571518495,1.05568574,1.0939650744,1.10367856,1.1613437246,1.23
1.191,1.1767387658,1.1563572,1.1545527859,1.05754288,1.0958824048,1.10071427,1.1609776509,1.142857
1.1835716,1.1616355105,1.1593572,1.1503484612,1.05917146,1.097276389,1.09979999,1.1603925291,1.131429
1.1588572,1.135376007,1.1561429,1.1380772865,1.05975718,1.0967109227,1.09840713,1.1588571721,1.082857
1.1408572,1.129298338,1.1575715,1.1342710526,1.06202862,1.0975121806,1.09754285,1.1580311488,1.117143
1.1175714,1.124055892,1.1547857,1.1305074066,1.06361432,1.0981419383,1.09634285,1.1571507499,1.113571
1.1218572,1.137465928,1.1564286,1.1366489691,1.0666429,1.100735823,1.09574285,1.1572920419,1.164286
1.1234286,1.1380726187,1.1535001,1.1371284292,1.06888576,1.1022475947,1.09531428,1.1569354867,1.139286
1.1304286,1.1313340791,1.1446429,1.133624533,1.07071432,1.1028597282,1.09430714,1.1561616552,1.117857
1.1251428,1.1177940527,1.133,1.1258226179,1.07205718,1.1023834252,1.09255714,1.1548656621,1.090714
1.1242858,1.1149580352,1.1209286,1.1228159601,1.07382862,1.1026541144,1.09146429,1.1539630945,1.109286
1.125,1.1325910234,1.1234286,1.1310052401,1.07698576,1.1052110903,1.09104286,1.1542382213,1.167857
1.125857,1.1362510156,1.1246428,1.1332899237,1.07961432,1.1067154005,1.08994286,1.1540269892,1.143571
1.1304284,1.1377386771,1.1304285,1.1346397558,1.08171432,1.1080486789,1.08796429,1.1537633657,1.140714
1.1324284,1.1253971181,1.1287856,1.1284714365,1.08258574,1.1077610444,1.08610714,1.1527128832,1.100714
1.1351426,1.124550412,1.1297142,1.1274506299,1.08358574,1.1083530427,1.08481428,1.1521216776,1.122857
1.1229998,1.1187479414,1.1239999,1.1237583335,1.08490002,1.10830559,1.08351428,1.1512310107,1.107143
1.1111428,1.1072606276,1.1184999,1.1165815456,1.08534288,1.1073636453,1.08128571,1.1499053669,1.084286
1.0995714,1.099126085,1.1149999,1.1104498101,1.08578574,1.1064026004,1.07960714,1.1485776765,1.082857
1.0932858,1.08917939,1.1128571,1.102965481,1.08625718,1.1049470474,1.07727857,1.1470075443,1.069286
1.0777144,1.0744529267,1.1064285,1.0924263026,1.0858286,1.1025961828,1.07497143,1.1449875929,1.045
1.0698572,1.0722542845,1.0964285,1.0879591567,1.08618574,1.1012338619,1.07448571,1.1434602544,1.067857
1.0637142,1.066026523,1.0874285,1.0817067646,1.08622858,1.0993647301,1.07431428,1.1416802692,1.053571
1.0654286,1.0744940153,1.0825,1.0834744437,1.08734288,1.099053525,1.07454286,1.1406851946,1.091429
1.0728572,1.0851390102,1.0830715,1.0876479994,1.08874288,1.0993427593,1.07495001,1.1400068541,1.106429
1.0808572,1.0850926735,1.0792858,1.087166545,1.09020002,1.0987802982,1.0754643,1.1389176094,1.085
1.0785716,1.0755381156,1.0742144,1.0815779004,1.09090002,1.0971194629,1.07517145,1.1372841716,1.056429
1.0800002,1.0705967438,1.0718572,1.077784464,1.09207144,1.0956917977,1.07552145,1.1357679306,1.060714
1.077143,1.0727788292,1.0712858,1.0776678342,1.09394288,1.0949643939,1.07605002,1.1346070409,1.077143
1.064,1.0620905528,1.0684286,1.0709489552,1.0952143,1.0928369275,1.07572859,1.1327477728,1.040714
1.0498572,1.0461557019,1.0653572,1.0606465997,1.09608574,1.0897564989,1.07485002,1.1304019951,1.014286
1.0405714,1.0341038012,1.0595715,1.0514381271,1.0961286,1.0866287931,1.07405002,1.1280177972,1.01
1.0354286,1.0344025342,1.0577144,1.0484493767,1.09610002,1.0846041345,1.07382859,1.1261758606,1.035
1.0251428,1.0315063561,1.0511429,1.0443156718,1.0955143,1.0822947175,1.0737643,1.1241865168,1.025714
1.0227142,1.0305279041,1.0433571,1.0414530042,1.09442858,1.0801879051,1.07405715,1.1222931402,1.028571
1.0207142,1.0217806027,1.0352857,1.0346953671,1.0937143,1.0772113598,1.07357144,1.1199563652,1.004286
1.0197142,1.0161870685,1.0301428,1.0292962094,1.09365716,1.0743795417,1.07288573,1.1176800015,1.005
1.0174284,1.018648379,1.0264285,1.0282552623,1.09364286,1.0723870499,1.07219287,1.1158164569,1.023571
1.0237142,1.0314799193,1.0244285,1.0335075782,1.09398572,1.071789244,1.07205001,1.1146546063,1.057143
1.0308572,1.0424152795,1.0267857,1.0391036549,1.09427144,1.0714949992,1.07198573,1.1136572082,1.064286
1.0428572,1.0497055197,1.0317857,1.0436822631,1.09430002,1.0712122933,1.07220716,1.1126795605,1.064286
1.054,1.0533750131,1.0368571,1.0467789425,1.09452858,1.0708005955,1.07197859,1.1116505395,1.060714
1.057143,1.0486786754,1.0372857,1.0454165894,1.09328572,1.069564729,1.07122145,1.1102175783,1.039286
1.0554286,1.0486427836,1.0395714,1.0459901186,1.09195714,1.0687414455,1.0704143,1.108996854,1.048571
1.0528572,1.0495715224,1.0418572,1.0469790061,1.09092858,1.0680625261,1.0695143,1.1078568965,1.051429
1.049,1.0480476816,1.0459286,1.0466191868,1.089,1.0671581133,1.06860001,1.1066122054,1.045
1.0455714,1.0465554544,1.0497857,1.046064971,1.08691428,1.0662331285,1.06752143,1.1053638647,1.043571
1.043857,1.0412749696,1.0505,1.0432738854,1.08415714,1.0648402215,1.06642143,1.1038856496,1.030714
1.043,1.0422786464,1.0492143,1.0434579062,1.08091428,1.0640341736,1.06562858,1.1027054585,1.044286
1.0341428,1.0305667643,1.0435,1.036855196,1.07691428,1.0618031472,1.06460715,1.1008131326,1.007143
1.0254286,1.0208541762,1.0372143,1.0304140695,1.07234286,1.0594355336,1.0640143,1.09884513,1.001429
1.0150002,1.0110457841,1.0302858,1.023325875,1.0693143,1.0567686107,1.06342859,1.0967180779,0.991429
1.011286,1.0114115227,1.0275715,1.021292625,1.06692858,1.0550185867,1.06305002,1.0950433239,1.012143
0.9995716,1.0028456818,1.0212858,1.0148237841,1.06498572,1.0523007598,1.06237145,1.0928783868,0.985714
1.0000002,1.0049924546,1.0170715,1.0138169143,1.06282858,1.0506139065,1.0624286,1.091223092,1.009286
1.0080002,1.0171379697,1.0167144,1.0188372935,1.06138574,1.0502537141,1.06250003,1.0902370704,1.041429
1.0230002,1.0335683131,1.0190002,1.027490331,1.0594286,1.050888039,1.06303575,1.0897656234,1.066429
1.025143,1.0299978754,1.0182145,1.0266479072,1.05710002,1.0497887826,1.06299289,1.0884407002,1.022857
1.033143,1.0285699169,1.0163573,1.0264781059,1.05525716,1.0488446734,1.06298574,1.0871985873,1.025714
1.0407144,1.0347609446,1.0203573,1.0302353594,1.05438574,1.0487779412,1.06322146,1.0864054074,1.047143
1.041,1.0374596298,1.0245001,1.0325302031,1.05305716,1.0485457474,1.06344289,1.0855430627,1.042857
1.0341428,1.0356874198,1.0285715,1.0324598026,1.05034288,1.0479025024,1.06366432,1.0844856357,1.032143
1.0357142,1.0340296132,1.0304286,1.0321423839,1.04808574,1.0472284435,1.06385003,1.0834208508,1.030714
1.0327142,1.0262577421,1.0329286,1.0282463141,1.04548574,1.0457965045,1.06360003,1.0819811112,1.010714
1.0282856,1.0258384948,1.0345,1.0276560752,1.04397146,1.0449809553,1.0632786,1.0808527724,1.025
1.0247142,1.0255589965,1.0328571,1.0271731524,1.04201432,1.0441973884,1.06280003,1.0797467769,1.025
1.023857,1.0263249977,1.0289999,1.0272974883,1.0404286,1.0435565889,1.06266431,1.0787192565,1.027857
1.0254284,1.0304069984,1.0305713,1.0293472177,1.0395143,1.0433610756,1.06242859,1.0779242416,1.038571
1.032857,1.0362236656,1.0327856,1.0327126327,1.0388143,1.0435373864,1.06230002,1.0773288506,1.047857
1.0459998,1.0543871104,1.0371427,1.0432583358,1.03924286,1.0453874496,1.06275002,1.0775939031,1.090714
1.0531426,1.0564960736,1.0389284,1.046432093,1.03955714,1.0459884908,1.06269287,1.0772596476,1.060714
1.0585712,1.0559973824,1.0412141,1.0479898942,1.0393,1.0463418833,1.06274287,1.0768188625,1.055
1.0651428,1.0611412549,1.0452856,1.0522515498,1.03965716,1.0473256918,1.06294287,1.0767121325,1.071429
1.0661428,1.0583798366,1.0494999,1.0523616317,1.03888572,1.0475426059,1.0631143,1.0762397537,1.052857
1.0625714,1.0632055578,1.0542856,1.0560880623,1.03821428,1.0485353272,1.06347858,1.0761727685,1.072857
1.0575714,1.0540417052,1.055357,1.0523836873,1.03722856,1.0480325301,1.06371429,1.0753716047,1.035714
1.0588572,1.0565041368,1.0587142,1.0540282896,1.03732856,1.0485578818,1.06411429,1.0750955135,1.061429
1.059,1.0617170912,1.0620714,1.0573218733,1.03755714,1.0494827884,1.06481429,1.0750370479,1.072143
1.0577144,1.0566210608,1.0619286,1.0553413509,1.03694286,1.049363032,1.06544287,1.0744705519,1.046429
1.051143,1.0510807072,1.0568572,1.0525520144,1.03692858,1.0489958543,1.06607144,1.0737879667,1.04
1.0528574,1.0488158048,1.0552144,1.0510491027,1.03752858,1.0488111541,1.06680716,1.0732037694,1.044286
1.0485716,1.0458772032,1.0537144,1.0490401749,1.03812858,1.0484656187,1.06712859,1.072546269,1.04
1.0417144,1.0432038021,1.0503572,1.0470068704,1.03818572,1.0480495944,1.06714287,1.0718593528,1.037857
1.0377144,1.0376122014,1.0477144,1.0432654394,1.03820002,1.047201728,1.06685716,1.0709597418,1.026429
1.0330002,1.0305511343,1.0420716,1.0383860868,1.03795718,1.0459949543,1.06619288,1.0698799252,1.016429
1.0272858,1.0256054229,1.0400716,1.0342638892,1.03818574,1.0448074659,1.06595002,1.0688073326,1.015714
1.0295716,1.0342132819,1.0390716,1.0373848184,1.03911432,1.0450671339,1.06638574,1.0684632072,1.051429
1.033143,1.0413801879,1.0374287,1.0407173969,1.03975718,1.0454846581,1.06670002,1.0682107476,1.055714
1.0422858,1.0516344586,1.0400001,1.0464311429,1.04005718,1.0465300833,1.06702145,1.068288614,1.072143
1.0532858,1.0582326391,1.043143,1.0509762078,1.04020004,1.0475065114,1.06723574,1.0683507999,1.071429
1.0637144,1.0614407594,1.0455001,1.0540454428,1.04027146,1.0483045697,1.06728574,1.0683410217,1.067857
1.0664286,1.0626271729,1.0480001,1.0560371805,1.04035718,1.0489592925,1.06744288,1.0682748628,1.065
1.0695716,1.0655611153,1.0513573,1.0588356931,1.04100004,1.0498404575,1.06714288,1.068337321,1.071429
1.0604288,1.0525170769,1.0513573,1.0529435671,1.0405572,1.0489223611,1.06625717,1.0675074532,1.026429
1.0540002,1.0481067179,1.053643,1.0504603731,1.04031434,1.0485444646,1.06562146,1.0669486126,1.039286
1.046286,1.0418331453,1.0550002,1.0466104871,1.04000006,1.0477892307,1.06450003,1.0662028183,1.029286
1.040286,1.0395554302,1.0533573,1.0444994894,1.03982864,1.0472876922,1.06337146,1.0655849407,1.035
1.034143,1.0399416201,1.0518573,1.0438112186,1.04002864,1.0470299004,1.06209289,1.0650924468,1.040714
1.0308572,1.0299610801,1.045643,1.0376637243,1.03934292,1.0455777474,1.0601286,1.0640015073,1.01
1.0252858,1.0237837201,1.039643,1.0328937744,1.03942864,1.0442385809,1.05817146,1.0629604675,1.011429
1.028,1.03014148,1.037143,1.03470527,1.0402572,1.0441844012,1.05630003,1.0625623791,1.042857
1.0275714,1.0310466534,1.0339287,1.0343692209,1.04108576,1.0437401894,1.05520003,1.0619741537,1.032857
1.0252858,1.0304597689,1.0297144,1.0334449989,1.04142862,1.0431733585,1.0541786,1.0613268636,1.029286
1.0302858,1.0319731793,1.0305715,1.0337277264,1.04241434,1.0428528346,1.05370003,1.0608055395,1.035
1.0344286,1.0320297862,1.0298572,1.0334395943,1.04287148,1.0424328411,1.05285003,1.0602379645,1.032143
1.0285714,1.0258768575,1.0282857,1.0298271226,1.04231432,1.0413010042,1.05185003,1.0593138662,1.013571
1.0272858,1.026060905,1.0274286,1.0292092821,1.04151432,1.0407177883,1.05047146,1.0586626807,1.026429
1.01,0.99832627,1.0176429,1.0135088672,1.03991432,1.0368801104,1.04850717,1.0563694989,0.942857
0.997,0.98888418,1.0136429,1.0055981641,1.03880004,1.0342573609,1.0470286,1.0546592118,0.97
0.9818572,0.9780657867,1.0081429,0.9966583161,1.03698576,1.0312052683,1.04568575,1.0527140591,0.956429
0.9682858,0.9672818578,0.9984286,0.9873957131,1.0350429,1.0278526696,1.04405003,1.050595246,0.945714
0.9504286,0.9572355718,0.9888572,0.9782588562,1.0331429,1.0242954276,1.04174289,1.0483486669,0.937143
0.9495714,0.9510140479,0.9797857,0.9710428824,1.03130004,1.0209336854,1.03969289,1.0461748517,0.938571
0.9485714,0.9556760319,0.9727857,0.9699441765,1.03038576,1.0187402075,1.03793575,1.0445674289,0.965
0.9512856,0.960450688,0.9665714,0.9699543262,1.02928576,1.0168288268,1.03662861,1.0430908462,0.97
0.9541428,0.9603004586,0.9612143,0.9681444487,1.02798576,1.0146002454,1.03500004,1.0414454829,0.96
0.9574284,0.9580573058,0.9539285,0.9654947308,1.02650004,1.0122069416,1.03346432,1.0397053941,0.953571
0.9677142,0.9687048705,0.9586428,0.9699502343,1.02552862,1.0113360812,1.03252146,1.0387211289,0.99
0.9755714,0.980565247,0.9620714,0.9761931008,1.0246572,1.0110596074,1.03173575,1.0380392451,1.004286
0.9847142,0.992281498,0.9679999,0.9833787188,1.0231572,1.0112421326,1.03120003,1.0375971611,1.015714
0.997857,1.0034256653,0.9759999,0.9910760427,1.0224572,1.0118096568,1.03100717,1.037361851,1.025714
1.0135714,1.0129981102,0.9854999,0.9985427622,1.02200006,1.0126070428,1.03065003,1.0372585074,1.032143
1.0454286,1.0584274068,1.0065714,1.0259506236,1.0235572,1.0179670019,1.03160718,1.0394768736,1.149286
1.0945714,1.1222849379,1.0350714,1.0666868739,1.02750006,1.0270663352,1.03319289,1.0436456483,1.25
1.1435714,1.1684279586,1.0641428,1.1019645332,1.0312572,1.0362289887,1.03473574,1.0479440315,1.260714
1.1955714,1.2075233057,1.0967142,1.1353735271,1.0362572,1.0460127147,1.03674288,1.0526523478,1.285714
1.2505714,1.2407298705,1.1320714,1.1666043404,1.04117148,1.056253118,1.03925002,1.0576917666,1.307143
1.285857,1.2690579137,1.1656428,1.1955333694,1.0462429,1.0668202114,1.04190002,1.0629991376,1.325714
1.3025712,1.2905622758,1.1985713,1.2206311204,1.05198574,1.0772810266,1.0444643,1.0683569962,1.333571
1.3154284,1.3020415172,1.2294999,1.2396072803,1.05768574,1.0869954962,1.04730716,1.0734390359,1.325
1.325857,1.3139800115,1.2607142,1.2574708657,1.06355716,1.0968332022,1.05054287,1.0786750352,1.337857
1.3329998,1.3236056743,1.2917856,1.2729956174,1.0696143,1.1064811943,1.05387144,1.0839063612,1.342857
1.3264284,1.3133561162,1.3061427,1.2766067779,1.0747143,1.1137900494,1.05645001,1.0880439976,1.292857
1.313857,1.2991420775,1.3082141,1.2755353637,1.0796,1.1199439298,1.05890001,1.0916612254,1.270714
1.303857,1.2910947183,1.3096427,1.2754380249,1.08477142,1.12602456,1.0613643,1.0952916962,1.275
1.296857,1.2950154789,1.311357,1.2804232931,1.09051428,1.1329591655,1.06435001,1.0994019002,1.302857
1.2899998,1.2995339859,1.3114998,1.285541058,1.09565712,1.1398459041,1.06738572,1.1035438626,1.308571
1.3011426,1.3158796573,1.3137855,1.2970010474,1.10151426,1.148031202,1.07063572,1.1083958851,1.348571
1.3081426,1.3124911049,1.3109998,1.2985852206,1.10618568,1.1542148411,1.07312143,1.1123031745,1.305714
1.311714,1.3059464032,1.3077855,1.297543726,1.11061424,1.1596517886,1.07540714,1.1158784978,1.292857
1.3075712,1.2980119355,1.3022141,1.294743594,1.11489996,1.1644553655,1.07758571,1.1191708642,1.282143
1.2951428,1.2808176237,1.2925713,1.2859591223,1.11852854,1.1676700178,1.07944286,1.1216908273,1.246429
1.2727144,1.2660214158,1.2869285,1.2769536456,1.12182854,1.1703664485,1.08141429,1.1239628703,1.236429
1.2630002,1.2630619438,1.2855714,1.27335171,1.12644282,1.1737694505,1.08350001,1.1266001006,1.257143
1.2564288,1.2620412959,1.2840714,1.2709241264,1.1308571,1.1771510407,1.08558572,1.1292416828,1.26
1.2450002,1.2496941973,1.2762857,1.2625742852,1.13477138,1.1790274705,1.08738572,1.1311378871,1.225
1.2355716,1.2328914648,1.2653572,1.2510673243,1.1380571,1.1798219226,1.08894287,1.1324873546,1.199286
1.2337144,1.2309753099,1.2532144,1.2467174471,1.14178568,1.1816776511,1.09090716,1.1343617239,1.227143
1.2315716,1.2361265399,1.2472859,1.2466650022,1.14651426,1.1842169197,1.09292859,1.1365808778,1.246429
1.2334288,1.2471796933,1.2449288,1.2507779109,1.1516714,1.1875529621,1.09555002,1.139208702,1.269286
1.237286,1.2462151289,1.2411431,1.2495975634,1.15569998,1.1897777871,1.09797859,1.1412894406,1.244286
1.2584288,1.2658100859,1.2470002,1.2596707337,1.16114284,1.1942963052,1.1011143,1.1445312339,1.305
1.2728574,1.2769687239,1.2532859,1.2668735094,1.16654284,1.1984135482,1.10398573,1.1475956847,1.299286
1.2967144,1.3065504826,1.264143,1.2848445077,1.17315712,1.2049743502,1.10778573,1.1519148592,1.365714
1.3162858,1.3267479884,1.2748573,1.2998078699,1.17985712,1.2113339051,1.1113643,1.1561768026,1.367143
1.3417144,1.3416416589,1.2895002,1.3128298936,1.18701428,1.2176121441,1.1146643,1.1604392224,1.371429
1.3530002,1.3482374393,1.3057145,1.3216660948,1.19371428,1.2232520208,1.1176143,1.164419218,1.361429
1.3614288,1.3459679595,1.3171431,1.3252593503,1.20168572,1.2278864122,1.12080002,1.1679243622,1.341429
1.3610002,1.3518356397,1.3288573,1.3322251048,1.20955714,1.2332073764,1.12417859,1.171798553,1.363571
1.363143,1.3605094265,1.3397144,1.340521813,1.2179857,1.2388799106,1.12748573,1.1758789183,1.377857
1.3564286,1.3529586176,1.3490715,1.3400373015,1.22582856,1.2427613651,1.13043573,1.1790864051,1.337857
1.3564286,1.3557820784,1.3547144,1.3439267013,1.23431428,1.2474149979,1.13372859,1.1826971495,1.361429
1.360857,1.3583783856,1.3611429,1.3474983919,1.24281428,1.2519701352,1.13705716,1.1862788099,1.363571
1.3634286,1.3643952571,1.3622144,1.3527585025,1.25104286,1.256850875,1.14071431,1.1900441602,1.376429
1.361143,1.3650731714,1.362143,1.3552440475,1.25897144,1.2611480564,1.1441286,1.1935369293,1.366429
1.3774288,1.3831441143,1.3669287,1.3668880389,1.26815716,1.2673495444,1.14807146,1.198007208,1.419286
1.3965716,1.4078104095,1.3765001,1.3832980318,1.2782286,1.274792425,1.15236432,1.2031386098,1.457143
1.4080002,1.4121116063,1.3844286,1.3901009351,1.28684288,1.2805148397,1.15618575,1.2074470334,1.420714
1.4124286,1.4075980709,1.3879286,1.3916409469,1.29472858,1.285144493,1.15969289,1.2112316664,1.398571
1.4227142,1.4110177139,1.3919286,1.396407502,1.30277144,1.2903489051,1.16296432,1.2153232571,1.417857
1.4231428,1.4144881426,1.4002858,1.4009568653,1.31068574,1.2954893009,1.16657147,1.219404559,1.421429
1.411857,1.4098967617,1.4042143,1.400912708,1.31805716,1.2996157597,1.17002861,1.2229948449,1.400714
1.4115714,1.4130265078,1.4097858,1.4042533065,1.32345716,1.3043087103,1.17350718,1.2268817985,1.419286
1.4304286,1.4396366719,1.4214286,1.420363069,1.3283143,1.3117027609,1.17790718,1.2321486342,1.492857
1.4448572,1.4564244479,1.4337857,1.4330243292,1.33290002,1.3186948095,1.18207861,1.2372546018,1.49
1.455,1.4616639653,1.4390714,1.4401368148,1.3366286,1.3247123856,1.1864429,1.2419058572,1.472143
1.472,1.4696806435,1.4419285,1.4484235757,1.34020002,1.3310261744,1.19068575,1.2467337412,1.485714
1.4851428,1.4747870957,1.4483571,1.4550738347,1.34338574,1.3370643636,1.19481432,1.251451885,1.485
1.4795714,1.4715247305,1.455,1.456878592,1.34601432,1.3420814474,1.19900003,1.2556805605,1.465
1.4892856,1.493873487,1.4670714,1.4717317571,1.35028574,1.3497869201,1.20398574,1.2612823514,1.538571
1.4947142,1.495677658,1.4748571,1.4767416194,1.35351432,1.3556496291,1.20853574,1.2659952949,1.499286
1.4935714,1.490451772,1.4827857,1.4773340523,1.35625718,1.3605261142,1.21293574,1.2702330119,1.48
1.4862856,1.4764915147,1.4857142,1.4721044064,1.35937146,1.3639788548,1.21704288,1.2737644572,1.448571
1.4944284,1.4862323431,1.4869999,1.4782152416,1.36407146,1.3695370958,1.22183573,1.2783575174,1.505714
1.482857,1.4843928954,1.4860713,1.4786695613,1.36818574,1.3738969744,1.22647858,1.2823645765,1.480714
1.4859998,1.4945952636,1.490357,1.4852750956,1.3724286,1.3794304264,1.23147144,1.2869712185,1.515
1.4811426,1.4816348424,1.487357,1.479900351,1.37537146,1.3824219391,1.23551429,1.2903126598,1.455714
1.471857,1.4551375616,1.4790713,1.4657626508,1.3764429,1.383195314,1.23897858,1.2925271219,1.402143
1.4554284,1.4446153744,1.4749284,1.4580914416,1.37880004,1.3847786743,1.24249286,1.2951220502,1.423571
1.439857,1.4306959163,1.461357,1.4480488158,1.38100004,1.3854876282,1.24580714,1.2972554156,1.402857
1.4177142,1.4218926108,1.451857,1.4400919402,1.3834429,1.3862248193,1.24917143,1.2993748331,1.404286
1.408,1.4169760739,1.4445713,1.4341012238,1.38665718,1.3870451401,1.25259286,1.3015088562,1.407143
1.4158572,1.4251270493,1.4438571,1.4354335468,1.39075718,1.3891778405,1.25629286,1.3042795521,1.441429
1.4164288,1.4255610328,1.4359286,1.4337963564,1.3941429,1.3906386703,1.26029286,1.306698353,1.426429
1.4174288,1.4196596886,1.4286429,1.4290801098,1.39710004,1.3913138989,1.26397857,1.3087014946,1.407857
1.427143,1.430725459,1.4224286,1.4334031808,1.40165718,1.3937273538,1.26821428,1.311556059,1.452857
1.4360002,1.4376266394,1.4220001,1.4366806024,1.40670004,1.3959901635,1.27237857,1.3143258202,1.451429
1.4478572,1.4586557596,1.4318572,1.4483230384,1.41217146,1.4000969806,1.27697857,1.3180166753,1.500714
1.4722856,1.4886275064,1.4443572,1.4665499405,1.4182143,1.4059194912,1.28236428,1.3225821075,1.548571
1.489,1.4895613376,1.4532144,1.4710734058,1.42265716,1.4092728052,1.28716428,1.3259256103,1.491429
1.4964286,1.4897075584,1.4617858,1.4745146048,1.42757144,1.4124385776,1.29163571,1.3291746081,1.49
1.506857,1.4943287056,1.4714286,1.4797975857,1.43154286,1.4160123981,1.29634285,1.332628002,1.503571
1.5135714,1.5076478037,1.4807143,1.4897045701,1.43624286,1.4206505785,1.30139285,1.3366212297,1.534286
1.5208572,1.5334318692,1.4965714,1.5070310119,1.44062858,1.4270956539,1.30689285,1.3415396212,1.585
1.5455714,1.5606212461,1.5172857,1.526661737,1.44558572,1.4344644518,1.31272142,1.3469546782,1.615
1.574,1.5844618307,1.5352143,1.5458401485,1.4508,1.4422165517,1.31890714,1.3526019717,1.632143
1.601143,1.6027365538,1.554,1.5628303033,1.45635714,1.4499447654,1.32503571,1.3582788831,1.639286
1.6204286,1.6120623692,1.567,1.5751727936,1.46214284,1.4570337549,1.33191428,1.3636736379,1.630714
1.6248572,1.6104225795,1.5728572,1.5809855584,1.46701428,1.462920392,1.33828571,1.3684948134,1.607143
1.6267144,1.6150437197,1.5861429,1.588858366,1.47194286,1.4692484551,1.34496428,1.3735599854,1.624286
1.6198572,1.6093148131,1.5969286,1.5904944813,1.47714286,1.4742919274,1.35148571,1.3780015105,1.597857
1.6088572,1.6009718754,1.6050001,1.5893656665,1.4816,1.4786054205,1.35795714,1.3820863518,1.584286
1.6050002,1.6044575836,1.6127144,1.5933771817,1.48655716,1.4838141883,1.36468572,1.3866277904,1.611429
1.6135716,1.6196383891,1.6192144,1.6036722395,1.49202858,1.4903312789,1.37153572,1.3918430817,1.65
1.6060002,1.6085685927,1.6163573,1.6005371051,1.49642858,1.494099817,1.37770001,1.3956962682,1.586429
1.6058574,1.6047600618,1.6128573,1.5999199951,1.49998572,1.4981407262,1.38407144,1.3996853124,1.597143
1.6050002,1.5965067079,1.6069287,1.5962981778,1.50244286,1.5013508938,1.39033573,1.4032559003,1.58
1.6095716,1.6090998052,1.6072859,1.6032050545,1.5067143,1.5065640352,1.39677859,1.4078307537,1.634286
1.602143,1.6103522035,1.6078573,1.6049599537,1.51100002,1.5107323867,1.4028643,1.4118906794,1.612857
1.6002858,1.599282469,1.603143,1.5999023258,1.51418574,1.5133367245,1.40847859,1.4151630026,1.577143
1.6012858,1.6002359793,1.6035716,1.6003097211,1.51780002,1.5168193236,1.41424288,1.4188655768,1.602143
1.5898572,1.5744429862,1.5974287,1.5862274082,1.52024288,1.5170560952,1.41915002,1.4209248129,1.522857
1.5548572,1.5360573241,1.5822144,1.5631471521,1.52104288,1.5147906013,1.42225002,1.4216844403,1.459286
